7	0.626	1
32.2	0.577	1
41.8	0.457	1
51.4	0.53	1
61	0.578	1
69.4	0.569	1
75.8	0.465	1
101	0.642	1
107.4	0.618	1
119	0.737	1
128.6	0.609	1
173.8	0.689	1
209	0.569	1
212.2	0.633	1
215.4	0.569	1
218.6	0.505	1
221.8	0.569	1
237.8	0.602	1
244.2	0.706	1
269.4	0.585	1
272.6	0.633	1
331.4	0.434	1
341	0.609	1
344.2	0.545	1
350.6	0.609	1
369.8	0.594	1
376.2	0.674	1
391	0.641	1
409.8	1.273	1
443.4	0.617	1
473	0.474	1
479.4	0.577	1
498.6	0.513	1
535.4	0.633	1
543.8	0.625	1
553.4	0.777	1
570.2	0.616	1
605	0.617	1
608.2	0.585	1
619.8	0.584	1
