7	0.891	1
32.2	0.764	1
41.8	0.58	1
51.4	0.564	1
61	0.748	1
69.4	0.884	1
75.8	0.693	1
101	0.7	1
107.4	0.676	1
119	0.7	1
128.6	0.717	1
173.8	1.022	1
209	0.757	1
212.2	0.925	1
215.4	0.638	1
218.6	0.63	1
221.8	0.702	1
237.8	0.918	1
244.2	0.63	1
269.4	0.727	1
272.6	0.647	1
331.4	0.743	1
341	1.143	1
344.2	0.599	1
350.6	0.687	1
369.8	0.672	1
376.2	0.624	1
391	0.712	1
409.8	0.544	1
443.4	0.68	1
473	0.681	1
479.4	0.657	1
498.6	0.73	1
535.4	0.786	1
543.8	0.834	1
553.4	0.685	1
570.2	0.757	1
605	0.694	1
608.2	0.485	1
