6.999	0	1
10.199	0	1
13.399	0	1
16.599	0	1
19.799	0	1
32.199	0	1
35.399	0	1
38.599	0	1
6.999	1.122	1
10.199	0.954	1
13.399	0.506	1
19.799	1.21	1
32.199	0.994	1
35.399	0.53	1
41.799	0.497	1
44.999	0.618	1
48.199	0.514	1
51.399	0.73	1
57.799	0.546	1
60.999	0.522	1
69.399	0.45	1
75.799	0.634	1
78.999	0.522	1
85.399	0.642	1
88.599	0.553	1
118.999	1.602	1
122.199	0.714	1
125.399	0.642	1
128.599	0.546	1
131.799	0.514	1
138.199	0.57	1
141.399	0.53	1
144.599	0.546	1
156.999	0.786	1
160.199	0.722	1
163.399	0.458	1
173.799	0.506	1
188.199	0.53	1
194.599	0.458	1
208.999	0.562	1
212.199	0.522	1
218.599	0.498	1
224.999	0.529	1
228.199	0.554	1
231.399	0.522	1
234.599	0.546	1
244.199	0.506	1
247.399	0.466	1
255.799	0.49	1
258.999	0.37	1
269.399	0.569	1
272.599	0.61	1
280.999	0.474	1
284.199	0.586	1
287.399	0.506	1
297.799	0.458	1
300.999	1.242	1
321.799	0.538	1
324.999	1.13	1
328.199	0.49	1
331.399	0.538	1
337.799	0.554	1
340.999	0.85	1
344.199	0.65	1
347.399	0.498	1
350.599	0.554	1
353.799	0.458	1
360.199	0.474	1
363.399	0.433	1
369.799	0.514	1
372.999	0.978	1
376.199	0.498	1
382.599	0.482	1
390.999	0.562	1
403.399	0.506	1
406.599	0.617	1
409.799	0.53	1
412.999	0.506	1
421.399	0.53	1
424.599	0.522	1
434.999	0.586	1
449.799	0.514	1
460.199	0.546	1
466.599	0.658	1
472.999	0.618	1
476.199	0.49	1
479.399	0.522	1
482.599	0.482	1
488.999	0.57	1
492.199	0.61	1
498.599	0.546	1
501.799	0	1
519.399	0.537	1
522.599	0.609	1
525.799	0.489	1
532.199	0.618	1
535.399	0.466	1
543.799	0.481	1
550.199	0.521	1
553.399	0.561	1
566.999	0.457	1
570.199	0.889	1
573.399	0.561	1
585.799	0.498	1
592.199	0.577	1
595.399	1.033	1
601.799	0.585	1
604.999	0.609	1
608.199	0.585	1
611.399	0.457	1
619.799	0.457	1
