10.2	0.576	1
16.6	0.512	1
19.8	0.568	1
48.2	0.616	1
72.6	0.607	1
85.4	0.568	1
115.8	0.567	1
122.2	0.616	1
131.8	0.576	1
138.2	0.527	1
141.4	0.623	1
144.6	0.471	1
157	0.528	1
160.2	0.488	1
194.6	0.567	1
225	0.791	1
228.2	0.679	1
231.4	0.495	1
234.6	0.511	1
287.4	0.647	1
297.8	0.591	1
307.4	0.599	1
337.8	0.607	1
347.4	0.607	1
353.8	0.566	1
373	0.607	1
382.6	0.575	1
406.6	0.591	1
421.4	0.551	1
449.8	0.623	1
466.6	0.599	1
482.6	0.479	1
516.2	0.511	1
522.6	0.623	1
532.2	0.558	1
550.2	0.639	1
611.4	0.679	1
