7	1.357	1
32.2	1.205	1
41.8	0.605	1
51.4	0.748	1
61	0.773	1
69.4	0.717	1
75.8	0.749	1
101	0.565	1
107.4	0.549	1
119	0.612	1
128.6	0.573	1
173.8	0.732	1
209	0.797	1
212.2	0.597	1
215.4	0.661	1
218.6	0.597	1
221.8	0.597	1
237.8	0.46	1
244.2	0.516	1
269.4	0.613	1
272.6	0.613	1
331.4	0.661	1
341	0.461	1
344.2	0.469	1
350.6	0.509	1
369.8	0.532	1
391	0.613	1
409.8	0.741	1
443.4	0.717	1
473	0.653	1
479.4	0.501	1
498.6	0.676	1
535.4	0.772	1
543.8	0.676	1
553.4	0.765	1
570.2	0.668	1
605	0.748	1
608.2	0.804	1
619.8	0.636	1
