13.4	0.611	1
35.4	0.515	1
38.6	0.523	1
45	0.499	1
57.803	0.691	1
79	0.611	1
82.2	0.603	1
88.6	0.619	1
125.4	0.699	1
163.4	0.619	1
188.2	0.675	1
241	0.587	1
247.4	0.659	1
259	0.747	1
281	0.699	1
284.2	0.563	1
301	0.731	1
321.8	0.579	1
325	0.539	1
328.2	0.539	1
360.2	0.755	1
363.4	0.563	1
403.4	0.723	1
413	0.475	1
424.6	0.627	1
435	0.571	1
460.2	0.539	1
469.8	0.643	1
489	0.531	1
492.2	0.58	1
495.4	0.772	1
501.8	0.563	1
519.4	0.587	1
525.8	0.579	1
556.6	0.635	1
567	0.627	1
585.8	0.643	1
592.2	0.611	1
595.4	0.523	1
601.8	0.635	1
