10.199	0.749	1
16.599	0.622	1
19.799	0.566	1
48.199	0.55	1
85.399	0.51	1
115.799	0.602	1
122.199	0.65	1
131.799	0.602	1
138.199	0.609	1
141.399	0.593	1
144.599	0.546	1
156.999	0.618	1
160.199	0.73	1
194.599	0.667	1
224.999	0.603	1
228.199	0.579	1
231.399	0.611	1
234.599	0.571	1
255.799	0.643	1
287.399	0.62	1
297.799	0.571	1
307.399	0.596	1
337.799	0.588	1
347.399	0.557	1
353.799	0.573	1
372.999	0.54	1
382.599	0.716	1
406.599	0.685	1
421.399	0.549	1
449.799	0.662	1
466.599	0.63	1
476.199	0.982	1
482.599	0.646	1
516.199	0.639	1
522.599	0.63	1
532.199	0.598	1
550.199	0.631	1
573.399	0.527	1
611.399	0.695	1
