13.4	0.564	1
35.4	0.555	1
38.6	0.563	1
45	0.603	1
57.8	0.572	1
79	0.563	1
82.2	0.563	1
88.6	0.523	1
125.4	0.595	1
163.4	0.563	1
188.2	0.676	1
241	0.588	1
247.4	0.516	1
259	0.459	1
281	0.556	1
284.2	0.476	1
301	0.595	1
321.8	0.651	1
325	0.476	1
360.2	0.579	1
363.4	0.563	1
403.4	0.579	1
413	0.523	1
424.6	0.531	1
435	0.635	1
460.2	0.651	1
469.8	0.563	1
489	0.602	1
492.2	0.547	1
495.4	0.627	1
501.8	0.579	1
519.4	0.587	1
525.8	0.547	1
556.6	0.555	1
567	0.587	1
585.8	0.667	1
592.2	0.547	1
595.4	0.651	1
601.8	0.619	1
