16.6	1.259	1
19.8	0.651	1
48.2	0.779	1
72.6	0.994	1
85.4	0.674	1
122.2	0.843	1
131.8	0.971	1
138.2	1.042	1
141.4	0.73	1
144.6	0.898	1
157	1.034	1
160.2	0.907	1
194.6	1.083	1
225	1.194	1
228.2	1.21	1
231.4	0.683	1
234.6	0.643	1
255.8	0.794	1
287.4	1.01	1
297.8	0.802	1
307.4	1.011	1
337.8	1.034	1
347.4	0.803	1
353.8	0.738	1
373	0.818	1
406.6	1.162	1
421.4	1.09	1
449.8	1.011	1
466.6	0.818	1
476.2	0.802	1
482.6	0.723	1
516.2	1.21	1
522.6	0.971	1
532.2	0.938	1
550.2	0.962	1
573.4	0.93	1
611.4	1.074	1
