10.2	0.652	1
16.6	0.371	1
19.8	0.539	1
48.2	0.404	1
57.8	0.347	1
85.4	0.787	1
101	0	1
115.8	0.419	1
122.2	0.931	1
131.8	0.883	1
138.2	0.579	1
141.4	0.684	1
144.6	0.58	1
157	1.315	1
160.2	0.803	1
194.6	0.963	1
225	1.923	1
228.2	0.739	1
231.4	1.507	1
234.6	0.611	1
255.8	0.819	1
287.4	1.179	1
307.4	0.964	1
347.4	1.587	1
353.8	1.147	1
373	1.075	1
382.6	1.283	1
406.6	0.987	1
421.4	0.979	1
435	0.38	1
449.8	0.947	1
466.6	0.676	1
476.2	0.931	1
482.6	0.827	1
516.2	0.907	1
522.6	1.419	1
532.2	0.916	1
550.2	1.155	1
573.4	1.178	1
611.4	0.53	1
