13.399	0.612	1
35.399	0.54	1
38.6	0.58	1
44.999	0.549	1
57.8	0.604	1
78.999	0.477	1
82.199	0.509	1
88.6	0.573	1
125.399	0.525	1
163.399	0.782	1
188.199	0.702	1
240.999	0.625	1
247.399	0.53	1
259	0.45	1
280.999	0.625	1
284.199	0.551	1
300.999	0.554	1
321.799	0.41	1
324.999	0.531	1
363.399	0.602	1
403.399	0.572	1
412.999	0.524	1
424.6	0.587	1
435	0.507	1
460.199	0.652	1
469.799	0.604	1
489	0.493	1
492.199	0.508	1
495.399	0.596	1
501.799	0.572	1
519.399	0.429	1
525.799	0.581	1
556.599	0.533	1
566.999	0.605	1
585.799	0.813	1
592.199	0.781	1
595.399	0.789	1
601.799	0.902	1
