7	0.983	1
32.2	0.634	1
41.8	0.531	1
51.4	0.546	1
61	0.61	1
69.4	0.746	1
75.8	0.506	1
101	0.595	1
107.4	0.675	1
119	0.587	1
128.6	0.635	1
173.8	0.635	1
209	0.708	1
212.2	0.604	1
215.4	0.564	1
218.6	0.564	1
221.8	0.54	1
237.8	0.733	1
244.2	0.637	1
269.4	0.564	1
272.6	0.508	1
331.4	0.638	1
341	0.598	1
344.2	0.534	1
350.6	0.55	1
369.8	0.573	1
376.2	1.382	1
391	0.558	1
409.8	0.55	1
443.4	0.591	1
473	0.536	1
479.4	0.567	1
498.6	0.631	1
535.4	0.496	1
543.8	0.608	1
553.4	0.568	1
570.201	0.563	1
605	0.576	1
608.2	0.568	1
