13.399	0.634	1
35.399	0.595	1
38.6	0.827	1
44.999	0.603	1
57.799	0.731	1
78.999	0.539	1
82.199	0.579	1
88.6	0.523	1
125.399	0.42	1
163.399	0.611	1
188.199	0.628	1
240.999	0.733	1
247.399	0.461	1
258.999	0.493	1
280.999	0.565	1
284.199	0.509	1
300.999	0.549	1
321.799	0.758	1
325	0.526	1
328.199	0.63	1
360.199	0.566	1
363.399	0.655	1
403.399	0.591	1
412.999	0.679	1
424.599	0.575	1
434.999	0.727	1
460.199	0.759	1
469.799	0.615	1
488.999	0.584	1
492.199	0.578	1
495.399	0.528	1
501.799	0.472	1
525.799	0.464	1
556.599	0.483	1
566.999	0.56	1
585.799	0.979	1
592.199	0.588	1
595.399	1.42	1
601.799	0.548	1
