7	0.505	1
32.2	0.434	1
41.8	0.441	1
51.4	0.457	1
61	0.569	1
69.4	0.457	1
75.8	0.45	1
101	0.49	1
107.4	0.433	1
119	0.553	1
128.6	0.489	1
173.8	0.513	1
209	0.506	1
212.2	0.538	1
215.4	0.53	1
218.6	0.394	1
221.8	0.57	1
237.8	0.529	1
244.2	0.457	1
269.4	0.554	1
272.6	0.554	1
331.4	0.434	1
341	0.506	1
344.2	0.602	1
350.6	0.506	1
369.8	0.473	1
376.2	0.553	1
391	0.689	1
409.8	0.498	1
443.4	0.609	1
473	0.578	1
479.4	0.498	1
535.4	0.914	1
543.8	0.69	1
553.4	0.673	1
570.2	0.641	1
605	0.538	1
608.2	0.45	1
619.8	0.505	1
