13.399	0.524	1
35.399	0.803	1
38.599	0.492	1
44.999	0.54	1
57.799	0.548	1
78.999	0.508	1
82.199	0.46	1
88.599	0.5	1
125.399	0.564	1
163.399	0.508	1
188.199	0.628	1
240.999	0.636	1
247.399	0.475	1
258.999	0.508	1
280.999	0.587	1
284.199	0.683	1
300.999	0.476	1
321.799	0.635	1
324.999	0.499	1
328.199	0.555	1
360.199	0.563	1
363.399	0.619	1
403.399	0.619	1
412.999	0.507	1
424.599	0.491	1
434.999	0.459	1
460.199	0.532	1
469.799	0.547	1
488.999	0.515	1
492.199	0.571	1
495.399	0.628	1
501.799	0.507	1
519.399	0.467	1
525.799	0.555	1
556.599	0.595	1
566.999	0.66	1
585.799	0.587	1
592.199	0.571	1
595.399	0.531	1
601.799	0.58	1
