10.199	0.919	1
16.599	0.567	1
19.799	0.599	1
48.199	0.92	1
72.599	0.712	1
85.399	0.608	1
115.799	0.704	1
122.199	0.632	1
131.799	0.609	1
138.2	1.121	1
141.399	0.553	1
144.6	0.649	1
156.999	0.737	1
160.199	0.601	1
194.599	0.682	1
225	0.705	1
228.199	0.657	1
231.399	0.61	1
255.799	0.666	1
287.399	0.795	1
297.799	0.651	1
307.399	0.595	1
337.799	0.563	1
347.399	0.699	1
353.799	0.667	1
372.999	0.595	1
382.599	0.595	1
406.599	0.684	1
421.399	0.684	1
449.8	0.709	1
466.599	0.692	1
476.199	0.589	1
482.6	0.684	1
516.199	0.797	1
522.6	0.648	1
532.199	0.629	1
550.2	0.662	1
573.399	0.59	1
611.399	0.678	1
