13.399	0.95	1
35.399	0.694	1
38.599	0.638	1
44.999	0.814	1
57.799	0.679	1
78.999	0.753	1
82.199	0.718	1
88.599	0.649	1
125.399	0.738	1
163.399	1.026	1
188.199	1.234	1
240.999	0.964	1
247.399	0.595	1
258.999	0.627	1
280.999	0.9	1
284.199	0.612	1
300.999	0.788	1
324.999	0.621	1
328.199	1.149	1
360.199	1.484	1
363.399	0.828	1
403.399	0.661	1
424.599	0.773	1
434.999	0.693	1
460.199	0.798	1
469.799	0.566	1
488.999	0.878	1
492.199	0.558	1
495.399	0.59	1
501.799	0.735	1
519.399	0.806	1
525.799	1.062	1
556.599	0.647	1
566.999	0.863	1
585.799	0.992	1
592.199	0.743	1
595.399	0.839	1
601.799	1.119	1
