13.4	0.531	1
35.4	0.62	1
38.6	0.58	1
45	0.515	1
57.8	0.572	1
79	0.571	1
82.2	0.532	1
88.6	0.468	1
125.4	0.548	1
163.4	0.604	1
188.2	0.668	1
241	0.475	1
247.4	0.548	1
259	0.5	1
281	0.627	1
284.2	0.611	1
301	0.556	1
321.8	0.651	1
325	0.555	1
328.2	0.555	1
360.2	0.627	1
363.4	0.548	1
403.4	0.707	1
413	0.571	1
424.6	0.627	1
435	0.643	1
460.2	0.596	1
469.8	0.547	1
489	0.643	1
492.2	0.54	1
495.4	0.532	1
501.8	0.723	1
519.4	0.667	1
525.8	0.524	1
556.6	0.555	1
567	0.731	1
585.8	0.659	1
592.2	0.596	1
595.4	0.62	1
601.8	0.579	1
