10.199	0.96	1
16.599	0.68	1
19.8	0.984	1
48.199	0.664	1
72.6	0.939	1
85.399	0.641	1
115.799	0.697	1
122.2	0.913	1
131.799	0.626	1
138.199	0.714	1
141.399	0.69	1
144.599	0.658	1
157	0.789	1
160.199	0.594	1
194.599	0.876	1
224.999	0.989	1
228.199	0.733	1
231.399	0.605	1
234.6	0.589	1
255.8	0.846	1
287.399	0.926	1
297.8	0.982	1
307.4	0.615	1
337.8	0.646	1
347.399	0.766	1
353.799	0.606	1
372.999	0.655	1
382.599	0.591	1
406.599	0.863	1
421.399	0.816	1
449.799	0.744	1
466.6	1.064	1
476.199	0.728	1
482.599	0.608	1
516.199	0.737	1
522.599	0.785	1
532.199	0.713	1
550.199	0.689	1
573.399	0.666	1
611.399	0.873	1
