13.4	0.692	1
35.4	0.685	1
38.6	0.733	1
45	0.653	1
57.8	0.748	1
79	0.804	1
82.2	0.652	1
88.6	0.685	1
125.4	0.652	1
163.4	0.676	1
188.2	1.188	1
241	0.588	1
247.4	0.597	1
259	0.637	1
281	0.676	1
284.2	0.82	1
301	0.629	1
321.8	0.636	1
325	0.604	1
328.2	0.7	1
360.2	0.701	1
363.4	0.645	1
403.4	0.652	1
413	0.621	1
424.6	0.677	1
435	0.74	1
460.2	0.701	1
469.8	0.653	1
489	0.636	1
492.2	0.588	1
495.4	0.684	1
501.8	0.692	1
519.4	0.765	1
525.8	0.605	1
556.6	0.668	1
567	0.725	1
585.8	0.684	1
592.2	0.66	1
595.4	0.66	1
601.8	0.628	1
