10.2	.2	1
13.4	.2	1
38.6	.2	1
41.8	.2	1
48.2	.2	1
61	.2	1
69.4	.2	1
72.6	.2	1
75.8	.2	1
85.4	.2	1
88.6	.2	1
101	.2	1
107.4	.2	1
119	.2	1
122.2	.2	1
128.6	.2	1
141.4	.2	1
163.4	.2	1
173.8	.2	1
221.8	.2	1
225	.2	1
228.2	.2	1
234.6	.2	1
237.8	.2	1
241	.2	1
244.2	.2	1
247.4	.2	1
255.8	.2	1
259	.2	1
272.6	.2	1
284.2	.2	1
297.8	.2	1
301	.2	1
307.4	.2	1
321.8	.2	1
325	.2	1
337.8	.2	1
344.2	.2	1
347.4	.2	1
353.8	.2	1
363.4	.2	1
373	.2	1
376.2	.2	1
382.6	.2	1
391	.2	1
413	.2	1
421.4	.2	1
435	.2	1
443.4	.2	1
460.2	.2	1
476.2	.2	1
482.6	.2	1
489	.2	1
492.2	.2	1
498.6	.2	1
519.4	.2	1
522.6	.2	1
535.4	.2	1
553.4	.2	1
556.6	.2	1
573.4	.2	1
585.8	.2	1
595.4	.2	1
