7	0.488	1
32.2	0.56	1
41.8	0.576	1
51.4	0.409	1
61	0.545	1
69.4	0.6	1
75.8	0.456	1
101	0.56	1
107.4	0.44	1
119	0.513	1
128.6	0.472	1
173.8	0.568	1
209	0.608	1
212.2	0.528	1
215.4	0.536	1
218.6	0.488	1
221.8	0.408	1
237.8	0.36	1
244.2	0.512	1
269.4	0.471	1
272.6	0.543	1
331.4	0.479	1
341	0.575	1
344.2	0.479	1
350.6	0.448	1
369.8	0.536	1
376.2	0.512	1
391	0.463	1
409.8	0.487	1
443.4	0.488	1
473	0.519	1
479.4	0.488	1
498.6	0.4	1
535.4	0.511	1
543.8	0.552	1
553.4	0.576	1
570.2	0.6	1
605	0.544	1
608.2	0.496	1
619.8	0.528	1
