11.439	.2	1
11.705	.2	1
16.601	.2	1
32.201	.2	1
45.001	.2	1
57.801	.2	1
85.401	.2	1
119.001	.2	1
125.401	.2	1
131.801	.2	1
160.201	.2	1
194.601	.2	1
218.601	.2	1
234.601	.2	1
244.201	.2	1
247.401	.2	1
347.401	.2	1
360.201	.2	1
376.201	.2	1
409.801	.2	1
443.401	.2	1
495.402	.2	1
553.401	.2	1
556.601	.2	1
573.401	.2	1
585.801	.2	1
7	.2	1
10.2	.2	1
13.4	.2	1
16.6	.2	1
19.8	.2	1
32.2	.2	1
35.4	.2	1
38.6	.2	1
41.8	.2	1
45	.2	1
48.2	.2	1
51.4	.2	1
57.8	.2	1
61	.2	1
69.4	.2	1
72.6	.2	1
75.8	.2	1
79	.2	1
82.2	.2	1
85.4	.2	1
88.6	.2	1
101	.2	1
107.4	.2	1
115.8	.2	1
119	.2	1
122.2	.2	1
125.4	.2	1
128.6	.2	1
131.8	.2	1
138.2	.2	1
141.4	.2	1
144.6	.2	1
157	.2	1
160.2	.2	1
163.4	.2	1
173.8	.2	1
188.2	.2	1
194.6	.2	1
209	.2	1
212.2	.2	1
215.4	.2	1
218.6	.2	1
221.8	.2	1
225	.2	1
228.2	.2	1
231.4	.2	1
234.6	.2	1
237.8	.2	1
241	.2	1
244.2	.2	1
247.4	.2	1
255.8	.2	1
259	.2	1
269.4	.2	1
272.6	.2	1
281	.2	1
284.2	.2	1
287.4	.2	1
297.8	.2	1
301	.2	1
307.4	.2	1
321.8	.2	1
325	.2	1
328.2	.2	1
331.4	.2	1
337.8	.2	1
341	.2	1
344.2	.2	1
347.4	.2	1
350.6	.2	1
353.8	.2	1
360.2	.2	1
363.4	.2	1
369.8	.2	1
373	.2	1
376.2	.2	1
382.6	.2	1
391	.2	1
403.4	.2	1
406.6	.2	1
409.8	.2	1
413	.2	1
421.4	.2	1
424.6	.2	1
435	.2	1
443.4	.2	1
449.8	.2	1
460.2	.2	1
466.6	.2	1
469.8	.2	1
473	.2	1
476.2	.2	1
479.4	.2	1
482.6	.2	1
489	.2	1
492.2	.2	1
495.4	.2	1
498.6	.2	1
501.8	.2	1
516.2	.2	1
519.4	.2	1
522.6	.2	1
525.8	.2	1
532.2	.2	1
535.4	.2	1
543.8	.2	1
550.2	.2	1
553.4	.2	1
556.6	.2	1
567	.2	1
570.2	.2	1
573.4	.2	1
585.8	.2	1
592.2	.2	1
595.4	.2	1
601.8	.2	1
605	.2	1
608.2	.2	1
611.4	.2	1
619.8	.2	1
