7	0.973	1
32.2	0.988	1
41.8	0.637	1
51.4	0.869	1
61	0.501	1
69.4	0.501	1
75.8	0.461	1
101	0.493	1
107.4	0.565	1
119	0.525	1
128.6	0.429	1
173.8	0.893	1
209	0.797	1
212.2	0.581	1
215.4	0.565	1
218.6	0.485	1
221.8	0.501	1
237.8	0.533	1
244.2	0.5	1
269.4	0.557	1
272.6	0.477	1
331.4	0.525	1
341	0.565	1
350.6	0.516	1
369.8	0.701	1
376.2	0.565	1
391	0.525	1
409.8	0.452	1
443.4	0.54	1
473	0.508	1
479.4	0.58	1
498.6	0.564	1
535.4	0.508	1
543.8	0.548	1
553.4	0.532	1
570.2	0.444	1
605	0.452	1
608.2	0.469	1
619.8	0.684	1
