7	0.505	1
32.2	0.544	1
41.8	0.497	1
51.4	0.465	1
61	0.48	1
69.4	0.56	1
75.8	0.496	1
101	0.496	1
107.4	0.512	1
128.6	0.505	1
173.8	0.488	1
209	0.624	1
212.2	0.456	1
215.4	0.376	1
218.6	0.528	1
221.8	0.464	1
237.8	0.56	1
244.2	0.455	1
269.4	0.488	1
272.6	0.568	1
331.4	0.48	1
341	0.56	1
344.2	0.44	1
350.6	0.503	1
369.8	0.496	1
376.2	0.416	1
391	0.416	1
409.8	0.432	1
443.4	0.456	1
473	0.416	1
479.4	0.504	1
498.6	0.448	1
535.4	0.52	1
543.8	0.576	1
553.4	0.504	1
570.2	0.488	1
605	0.656	1
608.2	0.512	1
619.8	0.528	1
