13.4	0.644	1
35.4	0.596	1
38.6	0.651	1
45	0.508	1
57.8	0.588	1
79	0.572	1
82.2	0.692	1
88.6	0.54	1
125.4	0.54	1
163.4	0.468	1
188.2	0.676	1
241	0.62	1
247.4	0.556	1
259	0.54	1
281	0.7	1
284.2	0.716	1
301	0.572	1
321.8	0.612	1
325	0.572	1
328.2	0.7	1
360.2	0.619	1
363.4	0.636	1
403.4	0.836	1
413	0.579	1
424.6	0.676	1
435	0.604	1
460.2	0.572	1
469.8	0.683	1
489	0.571	1
492.2	0.475	1
495.4	0.611	1
501.8	0.475	1
519.4	0.611	1
525.8	0.499	1
556.6	0.571	1
567	0.644	1
585.8	0.731	1
592.2	0.603	1
595.4	0.611	1
601.8	0.595	1
