6.999	0.758	1
32.199	0.743	1
41.799	0.775	1
51.399	0.774	1
60.999	0.598	1
69.399	0.638	1
75.799	0.567	1
100.999	0.655	1
107.399	0.55	1
118.999	0.534	1
128.599	0.567	1
173.799	0.654	1
208.999	0.687	1
212.199	0.654	1
215.399	0.606	1
218.599	0.766	1
221.799	0.518	1
237.799	0.559	1
244.199	0.623	1
269.399	0.558	1
272.599	0.502	1
331.399	0.542	1
340.999	0.55	1
344.199	0.478	1
350.599	0.454	1
369.799	0.581	1
376.199	0.598	1
390.999	0.566	1
409.799	0.59	1
443.399	0.63	1
472.999	0.51	1
479.399	0.621	1
498.599	0.422	1
535.399	0.597	1
543.799	0.678	1
553.399	0.598	1
570.199	0.55	1
604.999	0.614	1
608.199	0.63	1
619.799	0.742	1
