13.4	0.717	1
35.4	0.678	1
38.6	0.63	1
45	0.605	1
57.8	0.766	1
79	0.614	1
82.2	0.565	1
88.6	0.606	1
125.4	0.662	1
163.4	0.614	1
188.2	0.893	1
241	0.598	1
247.4	0.686	1
259	0.589	1
281	0.71	1
284.2	0.75	1
301	0.717	1
321.8	0.758	1
325	0.726	1
328.2	0.71	1
360.2	0.806	1
363.4	0.71	1
403.4	0.981	1
413	0.67	1
424.6	0.734	1
435	0.718	1
460.2	0.798	1
469.8	0.758	1
489	0.718	1
492.2	0.734	1
495.4	0.774	1
501.8	0.854	1
519.4	0.789	1
525.8	0.701	1
556.6	0.773	1
567	0.853	1
585.8	0.821	1
592.2	0.965	1
595.4	0.805	1
601.8	0.693	1
