10.2	0.679	1
16.6	0.56	1
19.8	0.592	1
48.2	0.607	1
72.6	0.568	1
85.4	0.535	1
115.8	0.648	1
131.8	0.599	1
138.2	0.623	1
141.4	0.551	1
144.6	0.519	1
157	0.584	1
160.2	0.592	1
194.6	0.599	1
228.2	0.599	1
231.4	0.639	1
234.6	0.639	1
255.8	0.655	1
287.4	0.639	1
297.8	0.607	1
307.4	0.614	1
337.8	0.599	1
347.4	0.639	1
353.8	0.567	1
373	0.639	1
382.6	0.591	1
406.6	0.638	1
421.4	0.591	1
449.8	0.622	1
466.6	0.647	1
476.2	0.567	1
482.6	0.615	1
516.2	0.639	1
522.6	0.639	1
532.2	0.535	1
550.2	0.591	1
573.4	0.575	1
