7	0.792	1
32.2	0.634	1
41.8	0.346	1
51.4	0.458	1
61	0.315	1
69.4	0.483	1
75.8	0.379	1
101	0.444	1
107.4	0.428	1
119	0.427	1
128.6	0.491	1
173.8	0.524	1
209	0.508	1
212.2	0.548	1
215.4	0.556	1
218.6	0.461	1
221.8	0.453	1
237.8	0.517	1
244.2	0.373	1
269.4	0.605	1
272.6	0.661	1
331.4	0.59	1
341	0.494	1
344.2	0.446	1
350.6	0.582	1
369.8	0.502	1
376.2	0.382	1
391	0.551	1
409.8	0.511	1
443.4	0.447	1
473	0.44	1
479.4	0.552	1
498.6	0.416	1
535.4	0.44	1
543.8	0.465	1
553.4	0.417	1
570.2	0.539	1
608.2	0.94	1
619.8	0.66	1
