13.4	0.641	1
35.4	0.626	1
38.6	0.498	1
45	0.585	1
57.8	0.737	1
79	0.569	1
82.2	0.601	1
88.6	0.657	1
125.4	0.521	1
163.4	0.681	1
188.2	0.641	1
241	0.681	1
247.4	0.578	1
259	0.537	1
281	0.538	1
284.2	0.53	1
301	0.553	1
321.8	0.682	1
325	0.65	1
328.2	0.594	1
360.2	0.658	1
363.4	0.721	1
403.4	0.728	1
413	0.569	1
424.6	0.649	1
435	0.657	1
460.2	1.673	1
469.8	0.729	1
489	0.977	1
492.2	0.745	1
495.4	0.633	1
501.8	0.601	1
519.4	0.777	1
525.8	0.601	1
556.6	0.657	1
567	0.721	1
585.8	0.968	1
592.2	0.881	1
595.4	0.665	1
601.8	0.673	1
