6.999	0.677	1
32.199	0.621	1
41.799	0.725	1
51.399	0.63	1
60.999	0.693	1
69.399	0.717	1
75.799	0.573	1
100.999	0.654	1
107.399	0.902	1
118.999	0.67	1
128.599	0.942	1
173.799	0.726	1
208.999	0.551	1
212.199	0.535	1
215.399	0.583	1
218.599	0.463	1
221.799	0.615	1
237.799	0.88	1
244.199	1.231	1
269.399	0.735	1
272.599	0.72	1
331.399	0.593	1
340.999	0.561	1
344.199	0.736	1
350.599	0.584	1
369.799	0.513	1
376.199	0.625	1
390.999	0.697	1
409.799	0.77	1
443.399	0.741	1
472.999	0.565	1
479.399	0.525	1
498.599	0.629	1
535.399	0.638	1
543.799	0.541	1
553.399	0.477	1
570.199	0.71	1
604.999	0.551	1
608.199	0.511	1
619.799	0.575	1
