10.199	0.765	1
16.599	0.661	1
19.799	0.701	1
48.199	0.798	1
72.599	0.805	1
85.399	0.933	1
115.799	0.918	1
122.199	0.854	1
131.799	0.702	1
138.199	0.735	1
141.399	0.951	1
144.599	0.759	1
156.999	0.734	1
160.199	0.654	1
194.599	0.735	1
224.999	0.783	1
228.2	0.792	1
231.399	0.736	1
234.599	0.712	1
255.799	0.847	1
287.399	0.712	1
297.799	0.76	1
307.399	0.736	1
337.799	0.705	1
347.399	0.76	1
353.799	0.704	1
372.999	0.657	1
382.599	0.785	1
406.599	0.922	1
421.399	0.786	1
449.799	0.761	1
466.599	0.698	1
476.199	0.722	1
482.599	0.749	1
516.199	0.846	1
522.599	0.798	1
532.199	0.702	1
550.199	0.693	1
573.399	0.766	1
611.399	0.791	1
