10.2	0.307	1
16.6	0.731	1
19.8	0.659	1
48.2	0.667	1
72.6	1.059	1
85.4	0.731	1
115.8	1.379	1
122.2	0.844	1
131.8	0.675	1
138.2	1.003	1
141.4	0.683	1
144.6	0.667	1
160.2	0.499	1
194.6	0.803	1
225	1.723	1
228.2	0.827	1
231.4	0.739	1
234.6	0.699	1
255.8	0.963	1
287.4	1.171	1
297.8	0.827	1
307.4	1.035	1
337.8	0.779	1
347.4	1.291	1
353.8	0.619	1
373	0.819	1
382.6	0.964	1
406.6	0.819	1
421.4	1.043	1
449.8	0.883	1
466.6	0.819	1
476.2	0.763	1
482.6	0.883	1
516.2	0.802	1
522.6	1.003	1
532.2	0.923	1
550.2	0.963	1
573.4	0.858	1
611.4	0.795	1
