13.4	0.558	1
35.4	0.55	1
38.6	0.553	1
45	0.433	1
57.8	0.481	1
79	0.513	1
82.2	0.49	1
88.6	0.506	1
125.4	0.57	1
163.4	0.554	1
188.2	0.659	1
241	0.491	1
247.4	0.499	1
259	0.563	1
281	0.66	1
284.2	0.452	1
301	0.436	1
321.8	0.813	1
325	0.468	1
328.2	0.556	1
360.2	0.549	1
363.4	0.573	1
403.4	0.71	1
413	0.501	1
435	0.749	1
460.2	0.662	1
469.8	0.526	1
489	0.671	1
492.2	0.663	1
495.4	0.551	1
501.8	0.55	1
519.4	0.486	1
525.8	0.582	1
556.6	0.783	1
567	0.679	1
585.8	0.768	1
592.2	0.712	1
595.4	0.64	1
601.8	0.755	1
