10.2	0.813	1
16.6	0.669	1
19.8	0.733	1
48.2	0.749	1
72.6	0.756	1
85.4	0.629	1
115.8	0.972	1
122.2	0.7	1
131.8	0.597	1
138.2	0.709	1
141.4	0.637	1
144.6	0.637	1
157	0.676	1
160.2	1.748	1
194.6	0.709	1
225	0.829	1
228.2	0.637	1
231.4	0.693	1
234.6	0.517	1
255.8	0.764	1
287.4	0.605	1
297.8	0.684	1
307.4	0.669	1
337.8	0.669	1
347.4	0.596	1
353.8	0.573	1
373	0.605	1
382.6	0.701	1
421.4	1.445	1
449.8	0.957	1
466.6	0.693	1
482.6	0.652	1
516.2	0.765	1
522.6	0.74	1
532.2	0.644	1
550.2	0.605	1
611.4	0.557	1
