10.199	0.15	1
13.399	0.11	1
38.599	0.014	1
41.799	0	1
44.999	0	1
48.199	0	1
51.399	0	1
57.799	0	1
60.999	0	1
69.399	0	1
72.599	0	1
75.799	0	1
78.999	0	1
82.199	0	1
85.399	0	1
88.599	0	1
100.999	0	1
107.399	0	1
115.799	0	1
118.999	0	1
122.199	0	1
125.399	0	1
128.599	0	1
131.799	0	1
138.199	0	1
141.399	0	1
144.599	0	1
156.999	0	1
160.199	0	1
163.399	0	1
173.799	0	1
188.199	0	1
194.599	0	1
208.999	0	1
212.199	0	1
215.399	0	1
218.599	0	1
221.799	0	1
224.999	0	1
228.199	0	1
231.399	0	1
234.599	0	1
237.799	0	1
240.999	0	1
244.199	0	1
247.399	0	1
255.799	0	1
258.999	0	1
269.399	0	1
272.599	0	1
280.999	0	1
284.199	0	1
287.399	0	1
297.799	0	1
300.999	0	1
307.399	0	1
321.799	0	1
324.999	0	1
328.199	0	1
331.399	0	1
337.799	0	1
340.999	0	1
344.199	0	1
347.399	0	1
350.599	0	1
353.799	0	1
360.199	0	1
363.399	0	1
369.799	0	1
372.999	0	1
376.199	0	1
382.599	0	1
390.999	0.286	1
412.999	0	1
421.399	0.566	1
434.999	0	1
443.399	0	1
460.199	0	1
476.199	0.445	1
488.999	0	1
492.199	0	1
498.599	0	1
519.399	0	1
522.599	0.805	1
535.399	0	1
553.399	0	1
556.599	0	1
573.399	1.117	1
585.799	0	1
592.199	0	1
595.399	0	1
601.799	0	1
604.999	0	1
608.199	0	1
611.399	0	1
619.799	0	1
