trial_type	correct	response_time
neu	1	1.339
inc	0	1.787
con	1	0.587
inc	1	0.923
inc	1	0.691
neu	1	0.659
con	1	0.612
con	1	0.619
neu	1	0.651
con	1	0.603
inc	1	0.851
neu	1	0.659
con	1	0.667
neu	1	0.563
neu	1	0.652
inc	1	0.771
neu	1	0.587
con	1	0.643
con	1	0.643
inc	1	0.611
con	1	0.683
neu	1	0.676
neu	1	0.595
inc	1	0.691
neu	1	0.643
inc	1	0.707
con	1	0.587
neu	1	0.627
inc	1	0.676
inc	1	0.707
inc	1	0.699
inc	1	0.627
inc	1	0.747
inc	1	0.635
con	1	0.683
neu	1	0.675
con	1	0.691
inc	1	0.683
neu	1	0.819
neu	1	0.643
neu	1	0.523
neu	1	0.619
neu	1	0.587
inc	1	0.787
inc	1	0.604
inc	1	0.931
inc	1	0.643
neu	1	0.715
con	1	0.707
neu	1	0.611
con	1	0.539
inc	1	0.691
con	1	0.643
neu	1	0.675
neu	1	0.579
con	1	0.803
con	1	0.675
inc	1	0.627
inc	1	0.915
con	1	0.643
inc	1	0.667
con	1	0.659
con	1	0.54
con	1	0.652
neu	1	0.619
inc	1	0.675
neu	1	0.699
neu	1	0.547
inc	1	0.675
neu	1	0.627
inc	1	0.763
con	1	0.652
con	1	0.627
neu	1	0.563
inc	1	0.643
neu	1	0.691
inc	1	0.603
neu	1	0.604
con	1	0.667
inc	1	0.859
neu	1	0.603
con	1	0.635
inc	1	0.699
con	1	0.7
con	1	0.643
neu	1	0.627
inc	1	0.803
con	1	0.643
inc	1	0.827
con	1	0.683
neu	1	0.651
inc	1	0.859
neu	1	0.611
inc	1	0.715
con	1	0.604
con	1	0.667
con	1	0.715
neu	1	0.627
con	1	0.595
inc	1	0.779
con	1	0.787
inc	1	0.803
con	1	0.603
inc	1	0.811
neu	1	0.619
neu	1	0.675
inc	1	0.707
neu	1	0.627
con	1	0.69
con	1	0.61
neu	1	0.722
inc	1	0.699
con	1	0.651
con	1	0.642
con	1	0.578
con	1	0.594
neu	1	0.674
neu	1	0.571
inc	1	0.803
neu	1	0.651
