13.4	0.484	1
35.4	0.507	1
38.6	0.531	1
45	0.483	1
57.8	0.563	1
79	0.483	1
82.2	0.443	1
88.6	0.523	1
125.4	0.587	1
163.4	0.587	1
188.2	0.555	1
241	0.491	1
247.4	0.419	1
259	0.459	1
281	0.547	1
284.2	0.491	1
301	0.467	1
321.8	0.499	1
325	0.452	1
360.2	0.499	1
363.4	0.499	1
403.4	0.539	1
413	0.507	1
424.6	0.499	1
435	0.548	1
460.2	0.587	1
469.8	0.451	1
489	0.539	1
492.2	0.491	1
495.4	0.49	1
501.8	0.45	1
519.4	0.874	1
525.8	0.499	1
556.6	0.57	1
567	0.538	1
585.8	0.531	1
592.2	0.483	1
595.4	0.539	1
601.8	0.53	1
