13.4	0.474	1
35.4	0.442	1
38.6	0.418	1
45	0.41	1
57.8	0.498	1
79	0.538	1
82.2	0.578	1
88.6	0.562	1
125.4	0.522	1
163.4	0.442	1
188.2	0.578	1
241	0.53	1
247.4	0.505	1
259	0.434	1
281	0.522	1
284.2	0.498	1
301	0.434	1
321.8	0.682	1
325	0.442	1
328.2	0.465	1
360.2	0.586	1
363.4	0.554	1
403.4	0.649	1
413	0.497	1
424.6	0.466	1
435	0.57	1
460.2	0.618	1
469.8	0.586	1
489	0.617	1
492.2	0.538	1
495.4	0.498	1
501.8	0.546	1
519.4	0.522	1
525.8	0.49	1
556.6	0.53	1
567	0.793	1
585.8	0.706	1
592.2	0.658	1
595.4	0.546	1
601.8	0.674	1
