13.4	0.507	1
35.4	0.571	1
38.6	0.507	1
45	0.563	1
57.8	0.707	1
79	0.819	1
82.2	0.571	1
88.6	0.531	1
125.4	0.843	1
163.4	0.563	1
188.2	0.667	1
241	0.555	1
247.4	0.603	1
259	0.587	1
281	0.787	1
284.2	0.699	1
301	0.523	1
321.8	0.619	1
325	0.523	1
328.2	0.867	1
360.2	0.835	1
363.4	0.539	1
403.4	0.747	1
413	0.643	1
424.6	0.627	1
435	1.299	1
460.2	0.89	1
469.8	0.779	1
489	0.715	1
492.2	0.579	1
495.4	0.891	1
501.8	0.595	1
519.4	0.827	1
525.8	0.787	1
556.6	0.587	1
567	0.619	1
585.8	1.099	1
592.2	0.899	1
595.4	0.635	1
601.8	0.795	1
