13.399	0.51	1
35.399	0.726	1
38.599	0.63	1
44.999	0.55	1
57.799	0.55	1
78.999	0.542	1
82.199	0.478	1
88.599	0.654	1
125.399	0.574	1
163.399	0.518	1
188.199	0.526	1
240.999	0.565	1
247.399	0.525	1
258.999	0.582	1
280.999	0.59	1
284.199	0.574	1
300.999	0.549	1
321.799	0.589	1
324.999	0.733	1
328.199	0.605	1
360.199	0.533	1
363.399	0.509	1
403.399	0.614	1
412.999	0.549	1
424.599	0.629	1
434.999	0.582	1
460.199	0.494	1
469.799	0.597	1
488.999	0.47	1
492.199	0.47	1
495.399	0.47	1
501.799	0.437	1
519.399	0.51	1
525.799	0.462	1
556.599	0.621	1
566.999	0.605	1
585.799	0.525	1
592.199	0.597	1
595.399	0.445	1
601.799	0.501	1
