6.999	0.541	1
32.2	0.59	1
41.8	0.465	1
51.4	0.449	1
60.999	0.569	1
69.399	0.521	1
75.799	0.489	1
100.999	0.601	1
107.399	0.513	1
118.999	0.458	1
128.599	0.466	1
173.8	0.474	1
208.999	0.515	1
212.199	0.459	1
215.399	0.499	1
218.599	0.467	1
221.799	0.467	1
237.799	0.579	1
244.199	0.435	1
269.399	0.515	1
272.599	0.451	1
331.399	0.46	1
340.999	0.492	1
344.199	0.501	1
350.599	0.493	1
369.799	0.5	1
376.199	0.5	1
390.999	0.477	1
409.799	0.461	1
443.399	0.502	1
472.999	0.461	1
479.399	0.461	1
498.599	0.51	1
535.399	0.479	1
543.799	0.535	1
553.399	0.478	1
570.199	0.519	1
604.999	0.487	1
608.199	0.447	1
619.799	0.448	1
